Adlercreutzia_equolifaciens_DSM_19450,Alistipes_finegoldii_DSM_17242,Alistipes_shahii_WAL_8301,Anaerostipes_hadrus_DSM_3319,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_dorei_DSM_17855,Bacteroides_fragilis_NCTC_9343,Bacteroides_ovatus_SD_CC_2a,Bacteroides_thetaiotaomicron_VPI_5482,Bacteroides_vulgatus_ATCC_8482,Bifidobacterium_adolescentis_ATCC_15703,Bifidobacterium_catenulatum_DSM_16992,Bifidobacterium_kashiwanohense_DSM_21854,Bifidobacterium_longum_DJO10A,Bifidobacterium_pseudocatenulatum_DSM_20438,Blautia_hansenii_VPI_C7_24_DSM_20583,Clostridium_bolteae_ATCC_BAA_613,Clostridium_difficile_NAP07,Enterococcus_faecium_TX1330,Eubacterium_cellulosolvens_6,Eubacterium_eligens_ATCC_27750,Eubacterium_hallii_L2_7,Eubacterium_limosum_KIST612,Eubacterium_rectale_M104_1,Flavonifractor_plautii_ATCC_29863,Haemophilus_parainfluenzae_T3T1,Lactobacillus_rhamnosus_GG_ATCC_53103,Odoribacter_splanchnicus_1651_6_DSM_20712,Parabacteroides_distasonis_ATCC_8503,Roseburia_hominis_A2_183,Ruminococcus_bicirculans_80_3,Ruminococcus_champanellensis_18P13,Streptococcus_parasanguinis_ATCC_903,Streptococcus_salivarius_JIM8777,Streptococcus_thermophilus_LMG_18311,Veillonella_parvula_Te3_DSM_2008
-1.0,-0.02107799357031375,0.06343014978978534,0.001488113008787954,0.0033447124872231695,-0.02412182228454806,-0.011834480926791997,-0.007488847932744577,0.0033446930708785566,-0.005754945400668598,0.0033444953438074936,-0.0011192462598423015,-0.04912945909447926,-0.0968588009414491,0.003056219801128573,-0.009405585544028884,0.24048884985880425,0.003345220770136013,-0.036556300933168244,0.061716699539488676,-0.025091778360781743,0.0004096546600568501,0.0039020143485649712,-0.10575502994719717,0.0033444349290716576,0.08973040173840473,-0.040021840344372374,0.589491568037967,-0.024227679656698958,-0.0673843605129947,0.003306084990170316,0.0033445250152884373,0.05287090259647711,-0.09135771750207358,0.0033318177458116355,-0.02076186219222803,-0.04462370860792163
-0.02530667841870956,-1.0,0.10436109536245153,0.004466448490648781,0.0038154319412500685,0.03774406644521806,0.00032237998205373924,0.0037942478892964955,0.0038136952914771863,-0.004742679217689853,0.003807505027058577,0.005136505577636465,0.027113302350843242,0.0468972090348419,0.008177726728595703,0.16293343975467706,-0.1129065670463821,0.003882992013201252,-0.08403105951546923,0.02623789341951569,0.03504582838502343,0.007301051947746158,0.004748844575983853,0.42870520317458305,0.00380672763796439,0.02870432711718827,-0.019821620878342196,-0.2320966334383098,0.023557335173148505,-0.0008448995552994109,0.0037975566989381076,0.0038094827985435706,0.03838041497806204,0.08050286311685598,0.003837782094991277,-0.0023173519098666304,0.12288822108931137
-0.06932081006154853,-0.014863490871042747,-1.0,-0.003591548332870326,-0.0004918756992182742,-0.08536905251996957,-0.008267249495726521,0.01883159123214588,-0.0004911796199859443,-0.017817700579850042,-0.0004896447115730864,-0.004294358415793738,-0.04621415558440808,-0.1296196214183162,-0.015586411046816111,-0.17410884767560508,-0.13794096312940776,-0.0005073104573990773,-0.0735999772801082,-0.03526126670447928,-0.06450973953082322,-0.0034891566652487365,-0.0004500614889948781,-0.08138745287302701,-0.000489409641013033,0.031524442635514856,-0.10594033502816486,0.1516850997507624,-0.04055868416691782,-0.08408951966196278,-0.0005341610908207513,-0.0004901798460144562,-0.058115584625999264,-0.05052585428335366,-0.0005136893730411095,-0.05026664597906149,-0.11075918829452229
-0.09108040830535293,-0.012355657618428327,-0.11792250128173587,-1.0,0.011604668037242066,-0.11150787303383494,-0.021282446139490128,-0.05892030824813686,0.011605029526419229,-0.07438952571875133,0.01160539453559617,0.008737480416152141,-0.061275209960962126,-0.14342251803162398,-0.0077701356156183255,-0.09662671404054007,-0.13092500547655037,0.011598976184758074,-0.14958125852171966,-0.13112952936840444,-0.32936628564306836,0.006845766744216738,0.01160193870349865,-0.28442798404916325,0.01160527212287349,-0.11036174149087212,-0.21281591278472936,0.23010682320847628,-0.08123554104201801,-0.09967903897945525,0.01156422282367047,0.011605330593050054,-0.20173093333234804,-0.19864187524517377,0.011587706260243203,-0.06139283897090395,-0.21123099172456988
-0.018432174162225156,0.008920995119679349,0.10442691526844561,0.009074759948467476,-1.0,-0.0002670805627705307,-0.00898011631025635,-0.011325309401765871,0.012211321547422539,0.03812248163197173,0.012207248387121863,0.008547840583084984,-0.02396829908889169,-0.06069341929081858,-0.009393663397408738,0.6779759586427124,-0.11654998964115326,0.012251614710835787,-0.03646053470997313,0.031269473993879665,-0.015202789204392322,0.009220182826241222,0.013684077729930641,0.0034237512651702014,0.012206574842170954,0.040766626411917035,-0.05143188074270353,-0.32105681327396857,0.009346798098535967,-0.02632612324134908,0.012182984849617598,0.012208425770960008,0.0655385615620783,0.11635971374000996,0.012221977739518788,-0.029844362308000666,-0.051108153259045434
-0.08235785335504124,-0.011595493940879014,-0.10170089496338935,0.00021733018092351029,0.003327524289710539,-1.0,-0.019270711744684182,-0.05156085233907498,0.003327506465638792,-0.06051577735129751,0.0033267533930602163,-0.002134678801084617,-0.04774404810268694,-0.13564842119708467,-0.0250340607464014,-0.1521301495605641,-0.1380172917139046,0.0033310609994313357,-0.13075519290621168,-0.09979570092567422,-0.17121659381717239,-0.0007156521679941807,0.0033300090181726,-0.20010187962289638,0.0033264208991664814,-0.0720810382581657,-0.19399244406026403,-0.020441904450009034,-0.06107392451230243,-0.11111067454412667,0.0032895988905617827,0.003327149304342278,-0.11440563087330687,-0.1358886318083467,0.003315400635958002,-0.06689493201994001,-0.14589862528950712
-0.1044937628509581,-0.010544148376872087,-0.006523652226616864,-0.001212397200169728,0.0018967344617617664,-0.11968264050923821,-1.0,-0.018428179992431203,0.0018973862979242899,-0.043680013507187414,0.0018987711184305347,-0.00355661726114935,-0.05236773110689719,-0.1373006285818227,-0.02484881339963657,-0.15933037751179815,-0.13868490799984665,0.001882343198084447,-0.08811972459407567,-0.04456696000452212,-0.289221210756165,-0.0028710783016046254,0.001889251782329263,-0.22525871571866085,0.0018989543733585557,0.012990684195027108,-0.13602619770737973,0.1577275804191038,-0.07517101307214906,-0.0853626142190113,0.0018546124257666926,0.0018983068637492323,-0.1988482634814269,-0.055092279232207816,0.0018754411447456198,-0.0773550476302071,-0.2090514888856544
-0.07321483503234509,-0.02143033775367662,-0.021505753984126262,0.002217313749757024,0.005336094608347353,-0.1118667586552787,-0.02302590071339542,-1.0,0.005335958143203687,-0.044282544062864644,0.005335477565034679,-0.00013703042048439148,-0.04298923430700212,-0.14854743879940854,-0.006190625406630066,-0.1335362953832496,-0.13024654708092304,0.0053417547682657876,-0.09924130674277991,-0.06301680471398802,-0.1706784096612616,0.00059250704346008,0.005339129054136133,-0.18131747171700052,0.005335065430367638,-0.13007669183034468,-0.13340292504186935,1.3144274972573269,-0.08050140269524711,-0.08843277866106437,0.005298274826190577,0.005335738072871631,-0.07220373735441647,-0.13944896049284086,0.0053434227503721355,-0.07840022470233433,-0.1849373544074016
-0.055675476933391366,-0.007854071331065962,0.04387992155039361,0.008173779738373273,0.01123041352397109,-0.0663093751285813,-0.01947734452185031,0.012718793385557007,-1.0,-0.025687165474309406,0.01122792445162284,0.006139369067023804,-0.031329696400890956,-0.06596774909727197,-0.008057426209808326,0.16494069190129745,-0.12382350659651876,0.01124784714351171,-0.06302372134809332,-0.11458553455519603,-0.24076009910655272,0.006726293911400654,0.011430126020063543,-0.05477445153094889,0.01122724001259362,-0.07926670248289444,-0.17683370022429534,-0.314173197609089,-0.03371666671172834,-0.10659143919245931,0.011215119289008818,0.011228819791017591,-0.19084868573436917,-0.015328559686668021,0.011224660122108742,-0.05383018303244615,-0.07648441516923493
-0.035743669326505856,-0.0015283476308863963,0.050836195994953336,0.0006439679717446064,0.0037575003506839675,-0.10120754328053184,-0.013775513248303348,-0.032185136399145886,0.0037576928659601287,-1.0,0.0037578633594799907,-0.0017069492486647886,-0.013370501750600361,-0.1828507099615424,-0.01741972230784639,-0.05561360697478683,-0.06924374658101548,0.0037557722776847546,-0.11112922186232849,-0.028659604485261444,-0.031480907038103176,-0.00014472028838133176,0.00524497087406045,-0.024685219141938372,0.003757807493517388,-0.01157327888879696,-0.1296540757799177,0.0032140904343351475,-0.027061772966516247,-0.0749047016076342,0.0037183207762490227,0.0037578334787697404,-0.042937733591571346,0.2331986597644563,0.0037424719065461062,-0.05533096160025216,-0.08095448681340937
0.2822860485650658,0.43081416094908065,0.1463376462862026,0.47417495168153556,0.4787812418306234,0.2394344536526053,0.43015349403670267,0.3489407500080645,0.47876647164751707,0.31764884632585855,-1.0,0.4707117220522055,0.36272858404332126,-0.028786144801172243,0.42206908200267396,0.14044403214870838,0.27047313859074573,0.47882535913599317,0.2273170668331648,0.18456728896034355,-0.020819974217981242,0.4717641643328329,0.47876671030146684,-0.042350264375751075,0.47875151692149476,0.251109148538507,0.08153891423841846,-0.038663913722394735,0.32073549452157124,0.21481514255092826,0.4787468328301973,0.4787670351832552,0.09983742736141428,0.6346277899605051,0.4787461209850115,0.34313664813787786,-0.06343588852795402
-0.024557840782207865,0.0023353924025595716,0.051332892088095945,0.012552512372843102,0.0157020293438793,-0.08787112284273657,-0.009636611481128213,-0.01809196777685514,0.01570238347079146,-0.03692913574118366,0.015703003759991452,-1.0,-0.04479951826584238,-0.10017888338556412,-0.01342591977436701,0.22956133492178568,0.4336375046911306,0.015693792218352147,-0.04531362449315082,-0.06029702991756923,0.24443428838628384,0.010955347816727301,0.015707226553140118,-0.18306554632095376,0.01570303205951836,-0.03950961344031724,-0.10053227644290774,0.019980787309437014,-0.04346714781121993,-0.05036095463929068,0.0156652016987911,0.01570284619564649,-0.07725706690726318,0.039764107831311554,0.01568375380219074,-0.05525546415631918,-0.21308995324362612
-0.014167100060732208,-0.029172103753177265,0.07374943853915682,-0.003113330675748483,-0.000244638413267877,-0.08004632514077151,0.00010012251705181933,-0.018495154750673922,-0.0002444854254523613,0.018990476122778356,-0.0002446582308035463,-0.00505220890107053,-1.0,-0.07144468604708083,-0.013441484281061167,0.25202311275066214,0.14188652585700645,-0.0002445602856807005,-0.06283601739704557,0.013394767415998949,-0.2210529028220023,-0.004962227941773805,-0.00024470670658676287,-0.011705764138459744,-0.0002447834072616655,0.08841166981460952,-0.09763460260739341,1.67833899901586,-0.020086584777426,-0.07817413804944402,-7.774221853593874e-05,-0.00024465009821924736,-0.09786690367999619,0.045432430111950604,9.960347657209539e-05,-0.030310370495905126,-0.11852741379079579
-0.05919205794721857,-0.021603218302325027,-0.06115068077197247,-0.002063877666517262,0.0010426832609025814,-0.06339384143882071,-0.023979368392229715,-0.007803654930198738,0.0010433759474246867,-0.02855092931109596,0.0010448608810485686,0.0017876983476740544,-0.05127575979587723,-1.0,-0.022341950412545875,-0.044093128318316674,-0.10853883190813993,0.0010275593113062151,-0.07844728755484731,-0.17345230979736295,-0.17586486554557634,-0.0036821563809672237,0.0010347568143760073,-0.07810671112065494,0.0010450823329416538,-0.09212898962262583,-0.1702796758465968,-0.4958204966284982,-0.05094500950499443,-0.11149890145964238,0.0010004240419920988,0.0010443469990231438,-0.17526156869744514,-0.12082584289899174,0.0010209666374212366,-0.07815158109344623,-0.2257193369748465
-0.060014328104861875,-0.01695631860173542,-0.01676370191607456,0.003184407067161145,0.006306851707082039,-0.0864427285427997,-0.021666117156097543,-0.0015090527229609503,0.006307317438234623,-0.05683536784240146,0.0063080641634993065,0.006925075140490166,-0.019171436669395265,-0.055719918322729545,-1.0,0.05295377894842695,-0.05453597252623813,0.006298103972472357,-0.10196551136692679,-0.08267398308469734,0.06451432242532298,0.0018767921196801156,0.010397299437646996,-0.24754201667045947,0.006308111960984962,-0.12096887409198274,-0.10163661868155625,0.620011507020334,-0.05033386773823874,-0.03685996229703659,0.0062657713153402815,0.0063078493480996966,-0.06960032052943742,-0.052503236000995976,0.00628834846183208,-0.07718510162843505,-0.18353952238691676
-0.019015932270762075,-0.022394081310460275,-0.04475574151611367,-0.002266483133730441,0.000838273478732035,-0.09509118776563329,-0.027170821551204285,-0.00555203047221654,0.0008384053473171257,-0.008647583118438936,0.0008383502274328597,-0.0015959027755292142,-0.02192776641167389,-0.10992190056082711,-0.00923150502374377,-1.0,-0.13462047727560666,0.0008376145623422511,-0.06624867444108039,-0.0766349149361823,-0.12686813545880615,-0.0034600017173339486,0.0008384760502238306,-0.06627444891518328,0.0008382724030345006,0.034178546850487795,-0.1050592904998048,-0.5201315239161238,-0.03162551500117417,-0.0520640828043248,0.0007998642951572012,0.0008383457095989087,-0.0385195314355429,-0.00460211642856359,0.0008686379134188721,-0.05411930594741706,-0.16042741647041808
-0.007731656788975928,-0.014354408803199457,0.09972993848460998,0.00032958248074296934,0.003408683751693721,-0.07685588560601261,-0.020541394891342317,-0.007780376333940464,0.0033861511534159813,-0.005094423016986923,0.003323977865637989,0.002256452272732225,-0.0398707511496242,0.0627441392340069,-0.023994400957843044,-0.02855867842502696,-1.0,0.003937701299053266,-0.07886981395267313,-0.036657423416853754,-0.08677012483134357,-0.00032194960485711847,0.003712468347320517,-0.10394886026758998,0.0033113524011676014,0.014012559090380006,-0.04905871199133563,0.026710021831437343,-0.04345953125111386,-0.03922324403961485,0.003507770613030863,0.0033473904606050758,-0.03238248961943466,0.07550066244029453,0.0036691697734945856,-0.06108769591486657,-0.06825734728224
-0.06012118687142094,-0.0012938433594915214,0.004990896311065847,-0.000516379047728976,0.002593590969950185,-0.0306473324313588,0.004509314241765614,-0.015836055249853504,0.002593425770213719,-0.024300995081252153,0.0025925506506758915,-0.0005252318906673562,-0.02848788116349379,-0.1321038763943179,-0.0017060216549666975,-0.18141090525523945,0.2262211341973882,-1.0,-0.034841605112330074,0.008748068970140167,-0.006612421877499463,-0.0016080372510847989,0.002599937569374332,-0.03856964490306471,0.002592429124580824,0.09056691905169727,-0.0625875055144467,0.3161467910617772,-0.030767515740640607,-0.09390508396154237,0.002557258539768178,0.0025927115108014868,0.04558920558998275,0.014830552891639216,0.002583913178240822,-0.038848442914553374,-0.12464935563321923
-0.04727669300509116,-0.06946055810549183,-0.010311892711048591,-0.058807269723696626,-0.05707631763709241,-0.11480278823915141,-0.046962854322756604,-0.036539329854856015,-0.05707629701284628,-0.06975788382680068,-0.05707618454533997,-0.06037272810164368,-0.0886370275920018,-0.18882102745046284,-0.039288665364012695,-0.027956373839608743,-0.13363954705757633,-0.05707572987053306,-1.0,0.016053814823953617,-0.05056137528722145,-0.059977537585116106,-0.05707563993102561,-0.1382104187129285,-0.05707621485159036,-0.0001373388509320194,-0.1323689993577245,-0.15871532278098752,-0.060391088645158054,-0.12967752236569147,-0.05711093295719672,-0.05707621673773278,-0.05773931361051156,-0.04155073509115557,-0.0570894760405736,-0.08304745342000988,-0.08809635471583233
-0.024616391565682988,-0.023036177274865344,-0.023674790455613784,-0.0010499558628746654,0.001959283989474654,-0.09118151563877411,-0.011101399577809944,0.008811363007120989,0.001960018409625358,-0.030322610648653686,0.001961637337725226,-0.0034336355014940416,-0.015126953320938401,-0.1912868478556187,-0.018047098379696452,-0.07806315271039029,-0.01914423202285709,0.0019430506022016414,-0.10532380178286381,-1.0,-0.15370021617928584,-0.0019230253097067664,0.0019507668815020654,-0.20185240001649152,0.0019618885272938,-0.007553946757620092,-0.1384599405656103,1.1204016953903893,-0.03793010496491786,-0.10067415603878598,0.0019169029004832095,0.001961072645127797,-0.08889371835731331,-0.09964478360161906,0.0020747808118662904,-0.05445999211547248,-0.13368666302252916
0.005711293666270875,0.010445906405148555,0.057712465843050974,0.0006876131642828063,0.0021206707357506417,-0.06404672412386848,-0.005690821848808328,-0.04177078190539988,0.0021212102585343204,-0.020047619621356677,0.0021222863797959054,-0.0011959588309812803,0.13249596010468984,-0.11042545889756995,-0.0116042014708391,-0.07011675553696264,-0.02784908560410749,0.0021102593698682005,-0.04999566964744224,-0.0324878449696785,-1.0,-0.0008563192540021852,0.002579009309544062,-0.044918470860689216,0.002122436765210714,0.00394271416664464,-0.06601840070285685,0.11026826524324743,-0.015163385607176182,-0.07070377099931108,0.0020836884978290044,0.0021218958641968347,-0.010548427836138706,0.03169384800398525,0.0021953663711478427,-0.028914481597000677,-0.030397731881431075
0.021633429258313793,-0.0048842776606075325,0.08300013777298841,-0.0010568155159579472,0.0020507740019365026,-0.03736677573023067,-0.01767192035353466,-0.04281553863867487,0.0020501473031322276,0.061896606083886224,0.002048348467867907,0.0002558769452810614,0.0011659637767487895,-0.04963798313778019,0.002606499644836198,0.03445123187430848,-0.10568590181932871,0.002072015154799931,-0.03555679190036533,-0.054815206378645905,0.002684928347315156,-1.0,0.002168475494704674,0.05144785157083043,0.002047927088527148,-0.01793587824641472,-0.11043638811224339,0.35164980985214295,-0.018251200899966086,-0.011136475090575054,0.002017423618450733,0.0020489563378809908,-0.08787642630955284,0.16484380573628937,0.0020476157921759572,-0.0533592809627546,-0.011124275996504339
0.012921498679565852,-0.007322560566749437,-0.022005552534555686,0.002795554703328372,0.005915291742336172,-0.05752369766161576,-0.020665107747810267,-0.01023293079011449,0.0059148247967898545,-0.017028142230045968,0.005912638253460486,0.0035240863557390533,-0.055650434634867595,-0.10062453995552889,-0.012718614967578309,-0.016141058929406742,-0.13564663685909112,0.005926635557963788,-0.041960468388907456,0.036045686432952084,0.21222325487937427,0.0015213998976228381,-1.0,-0.10056313303861772,0.005912101738789776,-0.14322414513661547,-0.08922659108332995,-0.3335120122695006,-0.0007256127686163182,-0.03281536660599547,0.005879940752365507,0.005913486769639058,-0.08816518566237817,-0.04503347728194332,0.005907825846110725,-0.051606099137248417,-0.1531925181168428
-0.052127578570517016,0.005286467082379995,-0.014171575914483097,-0.0040306664480055186,-0.0009313173052031257,-0.10101170846390216,-0.004578193107400216,-0.01914612908541157,-0.0009310628290501522,-0.014587193497417808,-0.0009314891607504098,-0.004072406607863883,0.006505852892428514,-0.09773361583374411,-0.0163540063499853,0.023071899567674293,-0.10486407446988404,-0.0009277044378095815,-0.05854849234148412,-0.026093457979694836,-0.05730889416505947,-0.004182309973691081,-0.000928868464102995,-1.0,-0.0009316323696043495,-0.008378284305909266,-0.07255993529479608,0.28362513721632215,-0.018304719549621328,-0.04273549067167212,-0.000969352551190705,-0.0009313814152840681,-0.0031528305078897785,0.05981331207605685,-0.0009435340695404574,-0.03268230460729982,-0.058968225913186297
0.8008678224221598,1.1239031276157088,0.7369799836606471,1.1957489054728099,1.2025844116156401,0.8436762074539963,1.1300848366195828,0.9957106386059843,1.2025860628229075,0.9471706893917353,1.2025897047245104,1.1905930045899846,1.0291876335457297,0.4919368220040389,1.0980959237849583,0.8257227031105505,0.8921733706486752,1.2025477766240449,0.7873269677659418,0.7843207814530575,0.2592666194650071,1.1920951982961527,1.202565140798387,0.3954490790158462,-1.0,0.7618328831715794,0.5459973883012179,2.952445587473983,0.8964663129924118,0.7145976490814627,1.202490610409737,1.20258843184331,0.48370551793192196,0.6217014094862412,1.2025350403347101,1.000462151908707,0.2240634711578739
-0.12811469587735141,-0.08501862407813247,-0.09860180371940273,-0.08228682095722392,-0.07943084114461992,-0.1462865654491966,-0.10612115743713837,-0.13976071633832848,-0.07943074694459533,-0.0954458099384043,-0.07943065429187662,-0.079489131897376,-0.13384794253758803,-0.17727875307987098,-0.10636948481765887,-0.10982431477937431,-0.2091241702683109,-0.07943144640843255,-0.19194906730480607,-0.20337370480637962,-0.17987710703758064,-0.08378981519518673,-0.07940963876294785,-0.26826943979311146,-0.07943104281228008,-1.0,-0.23288467693301762,-0.3523634414426815,-0.13784924321174602,-0.20537843257368127,-0.07937935678098229,-0.07943070668599451,-0.11784395791144585,-0.17436497267227632,-0.079444295209187,-0.1587750410665796,-0.3000902188992262
-0.02896972340936608,-0.024879466954720496,0.0824621244658463,-0.0006283364691082893,0.002403449439321718,-0.08414363917764021,-0.006603764495650953,-0.014517701064155454,0.0024039208963214866,-0.007282004295759699,0.002404873442890053,-0.0029446765664124766,0.024960206049800465,-0.1124108067364824,-0.006940440008253435,-0.02625091404188059,0.19408753150783314,0.002394168437861074,-0.03567436380987464,-0.0453399734760057,-0.0002820511310430488,-0.0010317049899149534,0.004416632827435532,-0.17863195688855324,0.0024049793003298827,-0.009347118610820703,-1.0,-0.2631157786488884,-0.013210774555964968,-0.028297580118374733,0.002362568018501486,0.002404533429015716,-0.05941176841574333,0.03694225903988642,0.0023846533609565655,-0.0574580461086535,-0.1337245597583348
-0.08045799433406232,-0.021846137081439353,-0.06892195960489539,-0.0005826722505533013,0.0024698507812885486,-0.08751158692135969,-0.027386854675967555,-0.06318284362978989,0.0024698125033741367,-0.057705980867568916,0.0024692981697492363,-0.00010682975988614178,-0.03725012025411896,-0.15753306087221466,-0.025800538145169617,-0.12344901524321755,-0.13871841756253445,0.002471258517913547,-0.16534857909271883,-0.11432302471225285,-0.41392479117055114,-0.00227580001118267,0.002698693032616721,-0.22090141590422807,0.0024690104458283788,-0.08926844583538915,-0.1553291467232251,-1.0,-0.07755040042096296,-0.10745348217252551,0.0024314971680808005,0.0024696021513054968,-0.12083657338013816,-0.0013323762701916316,0.0024563852285047604,-0.08388589741628576,-0.247219040145338
-0.008859002717555074,0.0010176041498238429,0.07615149617174996,-0.0009624266312376294,0.002146047998782132,-0.04236770217970677,-0.006150519606638999,-0.02211948693550089,0.002145753042035693,0.004422129562151608,0.002143689335736869,1.3429635503051053e-05,-0.04998662052080615,-0.054733130804128685,-0.004021684603209804,0.14619107619323735,-0.1346277685552109,0.0021616150443732234,-0.0541953367403981,-0.03343322728940414,-0.3036934893932762,-0.0011495193622718277,0.0025088156200737326,-0.12840763966921181,0.002143224889642428,0.12196027487056657,-0.09341631326527365,-0.21950044259564291,-1.0,-0.017112665124073414,0.0021106132800929847,0.002144448496456994,-0.01646226813716724,0.02914971489628201,0.002649389900048101,-0.04520493393722136,-0.09239973118667065
-0.03689129023486091,-0.006435438005598967,-0.04303706720846765,-0.0012465421865414967,0.0018362784102532255,-0.07729728216328678,0.002571244571900204,-0.0046232400252183906,0.0018357913715352629,-0.04056653876486748,0.0018339822731219331,-0.0025372474295502823,-0.006719576480284716,-0.005963119505432965,-0.01702962656202759,-0.19897948895763376,-0.0015033076183353384,0.0018524055645833164,-0.08989411545908219,-3.77948016880346e-05,-0.27813447388412327,-0.0024507805615760457,0.005181730666397653,-0.09572375093131985,0.0018334717183544375,-0.0007021029060732912,-0.1354108906001167,0.34886122772332095,-0.05641680147116622,-1.0,0.0018012958530423762,0.001834692432031138,-0.03766599679374455,-0.15091219038768,0.002697277053948153,-0.0539987280461186,-0.18758622138144396
-0.04064742938282071,-0.016218841923782642,0.023715221403687082,0.004333287718147899,0.0074543626250071545,-0.07089971850462942,-0.01953185111092714,-0.034078191590621656,0.007454630079862206,-0.006359247876071791,0.0074548983467726425,0.003971101585124135,-0.04951467728690659,-0.1341354606689627,-0.001512940147594069,-0.05772341843480839,0.2746077962162377,0.007450680125752891,-0.08186486707303921,-0.08703898221520581,-0.23243147975814973,0.00288760493907666,0.007573616563271342,-0.11515945149771145,0.007454861482558251,0.11347306301194311,-0.12055822967500544,0.6053623436788499,-0.018869752510251418,-0.10705209815777118,-1.0,0.007454819978341245,-0.0784936210392565,-0.028380160944510766,0.00745362289680621,-0.0742980662940152,-0.08862562120262195
-0.05532715923503883,0.01601441109678166,0.0003013429233419885,0.0356929201495615,0.03765994727762285,-0.01805947182414023,0.01150158846232672,-0.0299938434663894,0.037659754971103264,-0.04418794992885668,0.037659249805756384,0.032298800443315276,0.006486374760563651,-0.13237856628861264,0.018665754711964643,0.007390580997178005,0.18149210181418104,0.03767087693492081,-0.048913525382131534,-0.08481050871921937,-0.09253203010130001,0.035194701262519626,0.03783800102734019,-0.0076121969846305445,0.037658994990133546,-0.08056392424584904,-0.1481964305054149,-0.20348871641327926,-0.026055029210574114,-0.06828242247974801,0.03762197113777754,-1.0,-0.09839025727907849,-0.05933702244281585,0.037651562831408254,-0.03842066017968587,-0.07305074737351923
-0.015955805171216586,-0.017307151786047918,0.05157801296439603,-0.0011265209739007576,0.0017672322150411777,-0.06463060433113732,-0.025655581411363926,-0.008613570319350642,0.0017671237986689272,-0.06095112511030969,0.0017666595171656335,0.002692670536790125,-0.05464125569225141,-0.09143772220805656,-0.027193583980404324,-0.10423837480583763,-0.13933557268519522,0.0017731254064785695,-0.08874202066591845,-0.05096635436395928,-0.3243983700417302,-0.00188070482899812,0.0017702171552368764,-0.23479141510831936,0.001766416164521234,-0.09029416396280938,-0.1045740273052944,-0.3414416148265099,-0.04603510856169346,-0.062325265607944956,0.0017292859836883748,0.0017669028374124828,-1.0,0.42674395476975774,0.0017564678652943339,-0.06774655270166437,-0.13121863310440166
-0.08410419940225863,-0.02816115913346514,0.004520605887038398,-0.0016982167050022885,0.0014085193150320675,-0.08771661010904352,-0.024059362637874372,-0.07309768799242161,0.0014087676062986038,-0.06576300894700844,0.0014082804535813227,-0.003578236134219374,-0.050984965009261224,-0.13616715494529272,-0.023144294736785666,-0.2086892749935896,-0.10957741729848323,0.0014077377080597185,-0.15872218935963853,-0.13926848732361666,-0.2260880410710298,-0.0031588808634380274,0.0014084984992139592,-0.23541953499276735,0.0014078852795409657,-0.12652168158130628,-0.19591006047737947,0.17426786292789143,-0.06971509792254353,-0.11867403746149863,0.001369710388152354,0.001408467060751469,-0.17847264640542593,-1.0,0.001394153658775129,-0.07880719251618841,-0.26979772139094405
-0.05476479618895341,-0.015508331475103602,0.06422637979542285,0.003707354094608919,0.006188908619913247,-0.0926228049968881,0.0014383207327321585,-0.012835960512835079,0.006189154819308093,-0.0304015332405569,0.006189531132584949,0.0013262947018781938,-0.02126414899441756,-0.12360568978491103,0.0008422285956189915,-0.058620645553658375,-0.12412168603513324,0.006184405827340681,-0.05575859457826769,-0.019897438662150414,-0.13867615754821366,0.001963224081958235,0.006186874932909307,-0.09119759198688077,0.006189541076656151,0.06323081053817504,-0.07072719458899185,0.2453774697466434,-0.01035561202962992,-0.049073769433610775,0.006199437817997131,0.006189393864980197,-0.015979369839028878,0.04109624331541709,-1.0,-0.03333863368582266,-0.16338483298622186
-0.03307295218151571,-0.01740988477844508,0.006032398505018179,0.00010226932871443487,0.0032133226345753196,-0.04218885092192831,-0.02246277443057368,0.002997556483763824,0.003212242289628205,-0.023161828448635097,0.0032095634612363698,-0.002158151156368368,0.007787709942534434,-0.03742147960917479,-0.01988357845654085,0.2092535525202885,-0.055248394287725336,0.003242795152390645,-0.14342213862109518,-0.11869807697411303,-0.15491837147297668,-0.0001691130676120478,0.0032279681081040434,-0.1465248179256871,0.0032086865110075922,-0.11717642167928222,-0.15487568488219491,-0.24483441255641733,-0.05843000551470383,-0.05820256020070855,0.0031829962135488,0.003210709955861464,-0.1587282264810511,-0.0063594635454709515,0.003212713552865982,-1.0,-0.13751767208518667
-0.0419279584934022,-0.020778136384982406,-0.0679879168922824,-0.0011792526354011967,0.0019299240465654667,0.00884387501707012,-0.0037466190201698485,-0.03202494731585139,0.0019305241181828384,0.008599005952895762,0.0019318404664773617,-0.0029848560451221145,0.014104654772798706,0.029256576018551982,-0.003943900335479232,0.13834838465540303,0.5862281440651451,0.0019174903383521755,-0.11305040647858516,-0.0258353814707381,-0.14200409647826187,0.00030945917235972046,0.004809335220119432,-0.08230780067588454,0.001932025677205318,-0.039832912036881024,-0.10263275409804742,0.9451320258378235,-0.031939815362033656,-0.052985306340982696,0.0018885454159996101,0.0019313798428705034,-0.025886305057730846,-0.010576268629988027,0.001909608025539035,-0.03168875357594335,-1.0
